OBJECTID,FID_BANJIR,ID,GRIDCODE,WADMKD,WADMKC,WADMKK,KDEPUM,KDCPUM,KDPKAB,KELAS,SHAPE.AREA,SHAPE.LEN
1517,965,966,2,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Sedang,10000.0000002741,400.000000005482
1518,966,967,3,Lebak Bulus,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1002,31.74.06,31.74,Berat,51580.0143054806,1208.7305473873
1519,967,968,2,Lebak Bulus,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1002,31.74.06,31.74,Sedang,1298.31330643734,182.07634219937
1520,967,968,2,Pondok Labu,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1003,31.74.06,31.74,Sedang,27342.356027707403,756.2886328210321
1521,968,969,2,Kebagusan,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1007,31.74.04,31.74,Sedang,9999.99999960358,399.99999999207205
1522,969,970,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,4975.468969284359,355.035141995514
1523,969,970,2,Rambutan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1005,31.75.09,31.75,Sedang,5024.53102897815,305.524559106307
1524,970,971,2,Rambutan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1005,31.75.09,31.75,Sedang,9999.99999960358,399.99999999207205
1525,971,972,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,12203.4372985792,578.882252837564
1526,971,972,2,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Sedang,27796.5627005554,880.3862943223411
1527,972,973,2,Cijantung,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1003,31.75.05,31.75,Sedang,10000.0000016152,400.000000032304
1528,973,974,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,10000.0000016152,400.000000032304
1529,974,975,2,Ceger,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1008,31.75.10,31.75,Sedang,165759.737578692,1789.04320913429
1530,974,975,2,Rambutan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1005,31.75.09,31.75,Sedang,64577.306470988704,1539.07963667283
1531,975,976,2,Baru,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1002,31.75.05,31.75,Sedang,6846.86206270237,377.293209881864
1532,976,977,2,Cijantung,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1003,31.75.05,31.75,Sedang,10000.0000002741,400.000000005482
1533,977,978,3,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Berat,29344.519613368502,1167.3454523121602
1534,977,978,3,Bambu Apus,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1006,31.75.10,31.75,Berat,151170.79394502201,2606.9284392211603
1535,978,979,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,18621.6304079115,826.554374291725
1536,978,979,2,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Sedang,18251.538538055098,732.819119548772
1537,979,980,2,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Sedang,40000.000001767,1000.00000001371
1538,980,981,2,Kebagusan,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1007,31.74.04,31.74,Sedang,10000.0000002741,400.000000005482
1539,981,982,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,39999.9999997554,799.999999997554
1540,982,983,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,19999.999999877702,600.000000008224
1541,983,984,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,9999.99999960358,399.99999999207205
1542,984,985,3,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Berat,9.15609640537784,21.8418592367253
1543,984,985,3,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Berat,29990.8439017348,798.32320199618
1544,985,986,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,63912.2423546608,1046.10503721471
1545,985,986,2,Rambutan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1005,31.75.09,31.75,Sedang,331.53206016584505,89.25291918734001
1546,986,987,3,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Berat,307690.943879027,3733.23391386309
1547,986,987,3,Cilandak Timur,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1003,31.74.04,31.74,Berat,840572.7214944019,11869.0614321364
1548,986,987,3,Cilandak Barat,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1001,31.74.06,31.74,Berat,515203.391701677,7808.76229403904
1549,986,987,3,Pondok Labu,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1003,31.74.06,31.74,Berat,344828.017469178,5061.53660494423
1550,986,987,3,Cipete Selatan,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1005,31.74.06,31.74,Berat,188933.702306572,3538.70750793005
1551,986,987,3,Cipete Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1010,31.74.07,31.74,Berat,114786.310238508,2003.61201589809
1552,986,987,3,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Berat,143083.21488846498,3504.06109921276
1553,986,987,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,22984.5319369922,730.921493759012
1554,987,988,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,9999.99999893304,399.99999997866104
1555,988,989,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,6846.86206270237,377.293209881864
1556,989,990,2,Cijantung,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1003,31.75.05,31.75,Sedang,120891.85483793801,1581.5186120282501
1557,990,991,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,7280.05856615024,444.280752325973
1558,990,991,2,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Sedang,6671.96779941499,376.388200749292
1559,991,992,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,60347.886636237105,1216.91866488743
1560,991,992,2,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Sedang,8139.05903105221,377.495203860131
1561,992,993,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,9999.99999960358,399.99999999207205
1562,993,994,2,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Sedang,22379.557683104198,648.4695218191381
1563,993,994,2,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Sedang,7620.442316377031,376.57147673477004
1564,994,995,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,10000.0000009447,400.000000018893
1565,995,996,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,10000.0000016152,400.000000032304
1566,996,997,2,Baru,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1002,31.75.05,31.75,Sedang,10265.6443341208,560.0129797409941
1567,996,997,2,Cijantung,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1003,31.75.05,31.75,Sedang,1356.05976676353,161.31123677069002
1568,997,998,3,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Berat,4223.653516987681,304.551505330378
1569,997,998,3,Cipayung,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1001,31.75.10,31.75,Berat,2180.15507659077,232.882964412271
1570,998,999,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,6403.80859434266,374.980041487054
1571,999,1000,3,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Berat,3746.6114534419303,393.36409471530806
1572,999,1000,3,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Berat,38890.1311403437,1087.1853626582301
1573,1000,1001,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,25854.564469223802,746.06433484238
1574,1001,1002,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,6403.80859305446,374.98004145962204
1575,1002,1003,2,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Sedang,4907.85644198562,297.803214552469
1576,1003,1004,3,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Berat,12843.2716097091,584.833044031669
1577,1003,1004,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,28875.478392322002,775.882592003368
1578,1004,1005,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,50000.0000000295,1000.00000001371
1579,1005,1006,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,13498.538210563001,567.373926116329
1580,1006,1007,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,63333.7402361184,1097.45000983551
1581,1007,1008,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,10000.0000002741,400.000000005482
1582,1008,1009,3,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Berat,11636.3677121898,621.196074788779
1583,1009,1010,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,3854.45564674256,330.74129173066297
1584,1010,1011,3,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Berat,7.35735812854682,15.261973176145199
1585,1010,1011,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,9992.642640804499,398.261143590722
1586,1011,1012,3,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Berat,648.4617053484881,102.195475538831
1587,1011,1012,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,9351.53829559617,417.278360645184
1588,1012,1013,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,6846.86206381392,377.29320991252604
1589,1013,1014,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,216741.38738144402,2431.22642051724
1590,1013,1014,2,Cipayung,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1001,31.75.10,31.75,Sedang,15157.9517291074,698.049800070864
1591,1014,1015,3,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Berat,10000.0000009447,400.000000018893
1592,1015,1016,2,Baru,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1002,31.75.05,31.75,Sedang,6403.80859391326,374.98004147791
1593,1016,1017,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,103662.109375285,1396.74624407756
1594,1017,1018,2,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Sedang,4064.8760231167503,292.826574074969
1595,1017,1018,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,9887.150342907431,466.91902917354804
1596,1018,1019,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,9999.99999893304,399.99999997866104
1597,1019,1020,2,Baru,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1002,31.75.05,31.75,Sedang,13952.0263667797,543.3127086119971
1598,1020,1021,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,29999.999998140203,799.9999999841431
1599,1021,1022,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,20343.207079680502,619.5209548728039
1600,1021,1022,2,Kelapa Dua Wetan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1003,31.75.09,31.75,Sedang,33376.2753429926,784.434401136671
1601,1022,1023,3,Lubang Buaya,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1007,31.75.10,31.75,Berat,1399083.35567201,12864.5031226096
1602,1022,1023,3,Ceger,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1008,31.75.10,31.75,Berat,596.2787791642821,217.829235969572
1603,1022,1023,3,Cipinang Muara,Jatinegara,Kota Adm. Jakarta Timur,31.75.03.1006,31.75.03,31.75,Berat,429208.864404763,5070.94576744145
1604,1022,1023,3,Duren Sawit,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1001,31.75.07,31.75,Berat,1713283.16939651,14430.4097179771
1605,1022,1023,3,Pondok Bambu,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1002,31.75.07,31.75,Berat,1562261.39473119,12773.064635831399
1606,1022,1023,3,Pondok Kelapa,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1004,31.75.07,31.75,Berat,2782911.83528812,18129.4128527094
1607,1022,1023,3,Malaka Sari,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1005,31.75.07,31.75,Berat,349022.80934374797,4463.60140929162
1608,1022,1023,3,Malaka Jaya,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1006,31.75.07,31.75,Berat,232173.898748214,2559.35465981047
1609,1022,1023,3,Pondok Kopi,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1007,31.75.07,31.75,Berat,100216.193511789,1485.2377648339202
1610,1022,1023,3,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Berat,2274607.4032798,22288.8383732014
1611,1022,1023,3,Cipinang Melayu,Makasar,Kota Adm. Jakarta Timur,31.75.08.1005,31.75.08,31.75,Berat,1124041.60792838,13081.4148599967
1612,1022,1023,3,Cipayung,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1001,31.75.10,31.75,Berat,745.3448443077931,256.688280998562
1613,1022,1023,3,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Berat,266529.430343245,5164.7113749125
1614,1022,1023,3,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Berat,1386582.45551307,14707.9059964794
1615,1022,1023,3,Bambu Apus,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1006,31.75.10,31.75,Berat,547400.018921693,8088.82305619274
1616,1023,1024,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,33758.3366777879,876.692916088565
1617,1024,1025,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,59999.9999989625,1400.00000000578
1618,1025,1026,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,124232.04163072801,2160.64216976324
1619,1025,1026,2,Setu,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1005,31.75.10,31.75,Sedang,588.583817013061,129.243996087791
1620,1026,1027,2,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Sedang,82.8582275715901,47.8816751659828
1621,1026,1027,2,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Sedang,6764.00383509625,365.467297790619
1622,1027,1028,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,34459.2285163862,846.110949080243
1623,1028,1029,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,255412.849190956,2909.05344992862
1624,1029,1030,2,Kalisari,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1004,31.75.05,31.75,Sedang,6403.80859391326,374.98004147791
1625,1030,1031,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,9999.99999960358,399.99999999207205
1626,1031,1032,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,110154.409755629,2416.79206994587
1627,1032,1033,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,9999.99999893304,399.99999997866104
1628,1033,1034,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,10000.0000002741,400.000000005482
1629,1034,1035,2,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Sedang,15485.3976887189,560.041966621481
1630,1035,1036,2,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Sedang,6376.458063812411,368.25482219289006
1631,1035,1036,2,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Sedang,27.3505311016035,24.139188151026296
1632,1036,1037,2,Kelapa Dua Wetan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1003,31.75.09,31.75,Sedang,104867.59841778899,1486.0525119402
1633,1037,1038,3,Kelapa Dua Wetan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1003,31.75.09,31.75,Berat,10000.0000002741,400.000000005482
1634,1038,1039,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,10000.0000002741,400.000000005482
1635,1039,1040,2,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Sedang,8588.29422651552,365.425563732154
1636,1039,1040,2,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Sedang,1411.70577241753,237.622576122873
1637,1040,1041,3,Kalisari,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1004,31.75.05,31.75,Berat,6385.17406166543,388.715640599228
1638,1041,1042,3,Kelapa Dua Wetan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1003,31.75.09,31.75,Berat,10000.0000002741,400.000000005482
1639,1042,1043,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,13952.0263667797,543.3127086119971
1640,1043,1044,2,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Sedang,13952.0263667797,543.3127086119971
1641,1044,1045,3,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Berat,4557.16246783304,300.161122259718
1642,1044,1045,3,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Berat,2289.69959494797,227.873005548829
1643,1045,1046,3,Kelapa Dua Wetan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1003,31.75.09,31.75,Berat,13498.0022157297,567.367255431889
1644,1046,1047,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,60000.0000049974,1400.00000001919
1645,1047,1048,2,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Sedang,6403.80859348386,374.98004146876605
1646,1048,1049,2,Kelapa Dua Wetan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1003,31.75.09,31.75,Sedang,19240.7226549691,772.9170817949021
1647,1049,1050,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,6846.278447393801,376.287450936122
1648,1050,1051,3,Kebagusan,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1007,31.74.04,31.74,Berat,90502.0761199919,1576.7059397192202
1649,1050,1051,3,Jagakarsa,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1001,31.74.09,31.74,Berat,155263.615909471,2355.0851470546604
1650,1050,1051,3,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Berat,161087.114908237,2736.3202477866203
1651,1050,1051,3,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Berat,307312.602438096,4390.19259277726
1652,1051,1052,2,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Sedang,128.823530318335,51.975139989155096
1653,1051,1052,2,Ciracas,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1001,31.75.09,31.75,Sedang,25435.270074168802,661.06573645057
1654,1051,1052,2,Kelapa Dua Wetan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1003,31.75.09,31.75,Sedang,1309.07533791416,156.26084882308302
1655,1052,1053,3,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Berat,288600.693395115,3122.73438299315
1656,1053,1054,2,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Sedang,10000.0000009447,400.000000018893
1657,1054,1055,3,Cipayung,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1001,31.75.10,31.75,Berat,67292.0737813486,1703.327518948
1658,1054,1055,3,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Berat,269141.09411574504,4041.0303527953
1659,1054,1055,3,Munjul,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1004,31.75.10,31.75,Berat,12647.462949566901,527.3808232326301
1660,1055,1056,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,20000.0000012188,600.000000008224
1661,1056,1057,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,6403.80859348386,374.98004146876605
1662,1057,1058,3,Gambir,Gambir,Kota Adm. Jakarta Pusat,31.71.01.1001,31.71.01,31.71,Berat,1305924.48696734,9855.42326166259
1663,1057,1058,3,Cideng,Gambir,Kota Adm. Jakarta Pusat,31.71.01.1002,31.71.01,31.71,Berat,537664.036745721,6638.926621290951
1664,1057,1058,3,Petojo Utara,Gambir,Kota Adm. Jakarta Pusat,31.71.01.1003,31.71.01,31.71,Berat,7751.352656763401,478.815374283136
1665,1057,1058,3,Petojo Selatan,Gambir,Kota Adm. Jakarta Pusat,31.71.01.1004,31.71.01,31.71,Berat,857649.789815283,4120.88418269871
1666,1057,1058,3,Duri Pulo,Gambir,Kota Adm. Jakarta Pusat,31.71.01.1006,31.71.01,31.71,Berat,399295.04699450504,2578.46253005607
1667,1057,1058,3,Penjaringan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1001,31.72.01,31.72,Berat,580740.786785113,4852.125178828021
1668,1057,1058,3,Kamal Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1002,31.72.01,31.72,Berat,3988485.17694286,26680.7506352007
1669,1057,1058,3,Kapuk Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1003,31.72.01,31.72,Berat,3535010.09562008,25685.234797407
1670,1057,1058,3,Pejagalan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1004,31.72.01,31.72,Berat,3216596.99981596,12336.037332043601
1671,1057,1058,3,Pluit,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1005,31.72.01,31.72,Berat,2248961.8782007,15519.5314408802
1672,1057,1058,3,Senen,Senen,Kota Adm. Jakarta Pusat,31.71.04.1001,31.71.04,31.71,Berat,8505.54129158693,401.22212556271603
1673,1057,1058,3,Kenari,Senen,Kota Adm. Jakarta Pusat,31.71.04.1002,31.71.04,31.71,Berat,319700.064799897,6274.71021918316
1674,1057,1058,3,Paseban,Senen,Kota Adm. Jakarta Pusat,31.71.04.1003,31.71.04,31.71,Berat,3384.87499699138,320.722636507101
1675,1057,1058,3,Kwitang,Senen,Kota Adm. Jakarta Pusat,31.71.04.1005,31.71.04,31.71,Berat,174371.791117707,2453.86222139318
1676,1057,1058,3,Menteng,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1001,31.71.06,31.71,Berat,1082552.55631023,10233.8952698035
1677,1057,1058,3,Pegangsaan,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1002,31.71.06,31.71,Berat,721546.655654207,5944.468317495171
1678,1057,1058,3,Cikini,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1003,31.71.06,31.71,Berat,491447.894580606,4360.664730094861
1679,1057,1058,3,Gondangdia,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1004,31.71.06,31.71,Berat,606120.883407792,5977.4584263223605
1680,1057,1058,3,Kebon Sirih,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1005,31.71.06,31.71,Berat,768508.622118914,5881.60359336481
1681,1057,1058,3,Gelora,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1001,31.71.07,31.71,Berat,1014147.55381285,10125.5244729574
1682,1057,1058,3,Bendungan Hilir,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1002,31.71.07,31.71,Berat,1001429.36191626,6217.78892313306
1683,1057,1058,3,Karet Tengsin,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1003,31.71.07,31.71,Berat,668215.646483878,7067.91790525021
1684,1057,1058,3,Petamburan,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1004,31.71.07,31.71,Berat,200454.915131193,2670.24871374123
1685,1057,1058,3,Kebon Melati,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1005,31.71.07,31.71,Berat,1026455.83397327,6793.47354978593
1686,1057,1058,3,Kebon Kacang,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1006,31.71.07,31.71,Berat,616048.496434004,4095.9498845265903
1687,1057,1058,3,Kampung Bali,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1007,31.71.07,31.71,Berat,651431.589952033,4185.91921526634
1688,1057,1058,3,Grogol,Grogol Petamburan,Kota Adm. Jakarta Barat,31.73.02.1001,31.73.02,31.73,Berat,984815.2968233681,5684.80841848883
1689,1057,1058,3,Tanjung Duren Utara,Grogol Petamburan,Kota Adm. Jakarta Barat,31.73.02.1002,31.73.02,31.73,Berat,1290237.84572551,7070.381098352041
